Age,Workclass,Fnlwgt,EducationNum,MaritalStatus,Occupation,Relationship,Race,Sex,Capital_gain,Capital_loss,HoursPerWeek,NativeCountry
36,Private,182074,10,Divorced,Adm-clerical,Not-in-family,White,1,0,0,45,United-States
53,Private,313243,10,Separated,Craft-repair,Not-in-family,White,1,0,2444,45,United-States
62,,83439,4,Married-civ-spouse,,Husband,White,1,0,0,40,United-States
35,,273558,10,Never-married,,Not-in-family,Black,1,0,0,30,United-States
42,Private,183319,3,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,60,United-States
39,Local-gov,423605,8,Married-civ-spouse,Transport-moving,Husband,White,1,0,1848,40,Nicaragua
52,Private,159670,12,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,United-States
22,Private,219042,6,Never-married,Machine-op-inspct,Unmarried,White,1,0,0,40,United-States
34,Private,62124,9,Separated,Other-service,Not-in-family,Black,1,0,0,40,United-States
48,Self-emp-not-inc,115971,9,Married-civ-spouse,Sales,Husband,White,1,0,0,50,United-States
23,Private,49296,9,Never-married,Handlers-cleaners,Other-relative,Black,1,0,0,40,United-States
54,State-gov,198741,10,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,40,United-States
81,Private,114670,5,Widowed,Priv-house-serv,Not-in-family,Black,0,2062,0,5,United-States
30,Private,248384,9,Divorced,Other-service,Unmarried,White,0,0,0,40,United-States
29,Self-emp-not-inc,96718,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,37,United-States
23,Self-emp-inc,284651,13,Divorced,Sales,Not-in-family,White,0,0,0,43,United-States
23,Private,230315,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,1,0,0,40,Dominican-Republic
20,,168863,10,Never-married,,Own-child,White,0,0,0,20,United-States
26,Private,229977,5,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,35,United-States
37,Private,175720,6,Never-married,Handlers-cleaners,Not-in-family,White,1,0,0,40,United-States
37,Private,308691,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,45,United-States
40,Private,190122,10,Separated,Adm-clerical,Not-in-family,White,0,0,0,40,United-States
40,Local-gov,147372,10,Never-married,Protective-serv,Not-in-family,White,1,0,2444,40,United-States
63,,447079,9,Never-married,,Not-in-family,White,1,0,0,15,United-States
39,Private,236391,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,50,United-States
48,Private,207982,10,Never-married,Other-service,Unmarried,Black,0,0,0,40,United-States
36,Private,247321,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,45,United-States
34,Private,386877,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,1,0,0,40,United-States
43,Self-emp-not-inc,152958,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,35,United-States
25,Private,308144,13,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,Mexico
19,,143867,10,Never-married,,Own-child,White,1,0,0,40,United-States
46,Private,160474,9,Divorced,Adm-clerical,Unmarried,White,0,0,1590,43,United-States
20,,214635,10,Never-married,,Own-child,White,1,0,0,24,United-States
35,Private,168817,9,Never-married,Machine-op-inspct,Not-in-family,White,1,0,0,40,United-States
39,Private,142707,11,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,United-States
39,Local-gov,67187,9,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,0,0,0,40,United-States
56,State-gov,81954,9,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,United-States
22,Private,124940,10,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,0,0,0,44,United-States
66,Local-gov,261062,14,Widowed,Prof-specialty,Not-in-family,White,0,0,0,40,United-States
32,Self-emp-not-inc,33417,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,50,United-States
50,Local-gov,100480,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,60,United-States
19,,140399,10,Never-married,,Other-relative,White,0,0,0,30,United-States
31,Private,120461,10,Never-married,Sales,Own-child,White,0,0,0,40,United-States
43,Self-emp-not-inc,101534,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,1902,15,United-States
59,Self-emp-not-inc,75804,9,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,65,United-States
69,,248248,2,Married-civ-spouse,,Husband,Asian-Pac-Islander,1,0,0,34,Philippines
60,Self-emp-not-inc,184362,9,Married-civ-spouse,Sales,Wife,White,0,0,0,25,United-States
42,State-gov,83411,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,United-States
38,Private,193026,9,Never-married,Other-service,Unmarried,White,1,0,1408,40,
57,Private,220871,4,Widowed,Machine-op-inspct,Unmarried,Black,0,0,0,40,United-States
40,Private,326310,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,44,United-States
25,Private,108317,13,Never-married,Exec-managerial,Not-in-family,White,1,0,0,40,United-States
35,Private,148903,9,Married-civ-spouse,Other-service,Wife,White,0,0,0,16,United-States
32,Private,509350,10,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,50,Canada
24,Private,196675,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,1,0,0,70,United-States
23,Private,175266,10,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,United-States
27,Self-emp-not-inc,300777,9,Divorced,Transport-moving,Not-in-family,White,1,0,0,70,United-States
37,State-gov,60227,13,Never-married,Adm-clerical,Not-in-family,White,1,0,0,38,United-States
43,Private,116852,9,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,36,Portugal
35,Private,229328,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,0,0,0,40,United-States
29,Self-emp-not-inc,160786,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,55,United-States
38,Private,277022,10,Divorced,Adm-clerical,Unmarried,White,0,0,0,40,Columbia
25,Private,250038,11,Never-married,Adm-clerical,Not-in-family,White,1,0,0,40,
31,Private,189759,9,Never-married,Farming-fishing,Not-in-family,White,1,0,2001,40,United-States
42,Private,54202,13,Never-married,Sales,Not-in-family,White,1,10520,0,50,United-States
33,Self-emp-not-inc,134886,13,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,50,United-States
37,Private,196529,10,Widowed,Other-service,Not-in-family,White,0,2354,0,40,
32,Local-gov,161478,13,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,0,0,0,46,United-States
22,Private,249727,10,Never-married,Adm-clerical,Own-child,White,1,0,0,30,United-States
54,Private,36480,9,Married-civ-spouse,Sales,Husband,White,1,15024,0,50,United-States
29,Private,60722,9,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,0,0,0,40,United-States
42,Private,185267,11,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,32,United-States
56,Self-emp-not-inc,210731,4,Divorced,Sales,Other-relative,White,1,0,0,20,Mexico
33,Private,94235,15,Never-married,Prof-specialty,Own-child,White,1,0,0,42,United-States
29,Private,34383,11,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,55,United-States
58,Local-gov,271795,4,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States
47,,186805,9,Married-civ-spouse,,Not-in-family,White,0,0,0,35,United-States
51,Private,334679,11,Widowed,Prof-specialty,Unmarried,Asian-Pac-Islander,0,0,0,40,United-States
35,Private,176123,6,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,1,0,0,60,India
42,Local-gov,109684,14,Never-married,Prof-specialty,Not-in-family,White,0,0,1741,35,United-States
43,Private,27766,13,Separated,Exec-managerial,Unmarried,White,1,0,0,60,United-States
29,Private,110226,14,Never-married,Sales,Not-in-family,White,1,0,0,65,
42,Private,200187,11,Divorced,Other-service,Unmarried,White,0,0,0,32,United-States
31,Private,446358,10,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,Mexico
18,Private,178142,9,Never-married,Craft-repair,Own-child,White,1,0,0,40,United-States
35,,61343,9,Married-civ-spouse,,Husband,White,1,0,0,40,United-States
52,Private,101752,11,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,56,United-States
31,Private,133861,12,Divorced,Exec-managerial,Not-in-family,White,1,0,0,40,United-States
30,Private,252646,10,Separated,Transport-moving,Not-in-family,White,1,0,0,20,United-States
33,Private,40681,10,Never-married,Prof-specialty,Not-in-family,White,0,3674,0,16,United-States
23,Private,239539,9,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,1,0,0,40,Philippines
46,Self-emp-not-inc,113434,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States
56,Self-emp-inc,105582,10,Married-civ-spouse,Exec-managerial,Husband,White,1,7688,0,50,United-States
43,Private,483450,5,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,Mexico
23,Private,194247,10,Never-married,Sales,Not-in-family,White,1,0,0,40,United-States
29,State-gov,293287,10,Never-married,Other-service,Unmarried,White,0,0,0,40,United-States
33,Private,239781,1,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,40,Mexico
69,Private,229418,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,United-States
58,Private,104945,5,Married-civ-spouse,Handlers-cleaners,Husband,Black,1,0,0,60,United-States
26,Private,236564,9,Never-married,Handlers-cleaners,Not-in-family,White,1,0,0,40,United-States
33,Private,55699,9,Married-civ-spouse,Transport-moving,Husband,White,1,3908,0,40,United-States
44,Private,29115,10,Never-married,Other-service,Not-in-family,White,0,0,0,40,United-States
27,Private,93206,10,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,1,0,0,40,United-States
19,,263224,7,Never-married,,Unmarried,White,0,0,0,30,United-States
39,Private,290922,14,Never-married,Prof-specialty,Own-child,White,0,0,0,40,United-States
46,Private,166809,9,Divorced,Adm-clerical,Unmarried,White,0,0,0,40,United-States
31,Private,100252,13,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,1,99999,0,70,United-States
33,Private,111985,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,58,United-States
32,,134886,9,Married-civ-spouse,,Wife,White,0,0,0,2,United-States
80,Private,148623,15,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,35,United-States
60,Private,320376,4,Married-civ-spouse,Machine-op-inspct,Wife,White,0,0,0,40,United-States
73,Private,242769,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,3471,0,40,England
69,Private,200560,13,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,20,United-States
33,,49593,10,Married-civ-spouse,,Wife,Black,0,0,0,30,United-States
30,Private,158002,10,Never-married,Craft-repair,Other-relative,White,1,0,0,55,Ecuador
60,State-gov,152711,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,United-States
38,Private,104094,10,Married-civ-spouse,Sales,Husband,White,1,0,0,40,United-States
45,Self-emp-inc,149865,13,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,60,United-States
28,Private,213276,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,United-States
45,Private,84790,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,55,United-States
43,Self-emp-inc,286750,15,Married-civ-spouse,Prof-specialty,Husband,Black,1,0,0,99,United-States
26,Local-gov,336969,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,28,El-Salvador
37,Private,125550,9,Never-married,Tech-support,Not-in-family,White,0,14084,0,35,United-States
33,Private,219838,6,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,40,United-States
64,Private,170483,9,Widowed,Other-service,Not-in-family,White,0,0,0,38,United-States
30,Private,231620,13,Never-married,Sales,Not-in-family,White,0,0,0,40,Mexico
67,,183374,9,Widowed,,Not-in-family,White,0,2329,0,15,United-States
42,Self-emp-not-inc,82161,6,Widowed,Transport-moving,Unmarried,White,1,0,0,35,United-States
49,Private,193047,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,45,United-States
47,Private,158286,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,United-States
28,Private,30070,13,Married-civ-spouse,Sales,Husband,White,1,0,0,50,United-States
53,Private,274276,9,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,United-States
38,Private,146091,16,Married-civ-spouse,Exec-managerial,Wife,White,0,99999,0,36,United-States
67,Private,195161,14,Married-civ-spouse,Prof-specialty,Husband,White,1,20051,0,60,United-States
35,Private,361888,12,Married-civ-spouse,Tech-support,Husband,White,1,0,0,40,United-States
17,Private,263746,6,Never-married,Other-service,Own-child,White,1,0,0,24,United-States
45,Self-emp-not-inc,94962,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,England
31,Private,301168,10,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,Italy
22,Private,216984,9,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,0,0,0,40,United-States
57,Private,365683,9,Divorced,Machine-op-inspct,Not-in-family,White,0,0,0,40,United-States
40,State-gov,229364,14,Divorced,Prof-specialty,Not-in-family,White,0,0,0,45,United-States
46,Private,283037,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,United-States
33,Self-emp-inc,202153,14,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States
41,Private,188615,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States
31,Local-gov,150324,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States
21,Private,179720,9,Never-married,Other-service,Other-relative,White,0,0,0,30,United-States
26,Local-gov,208122,13,Never-married,Prof-specialty,Own-child,White,1,1055,0,40,United-States
56,Self-emp-not-inc,222182,9,Married-civ-spouse,Exec-managerial,Husband,Black,1,0,0,45,United-States
37,Private,271767,14,Separated,Exec-managerial,Not-in-family,White,1,0,0,45,United-States
18,Private,243313,9,Never-married,Sales,Own-child,White,0,0,0,40,United-States
29,,65372,10,Divorced,,Unmarried,White,0,0,0,40,United-States
22,,217421,10,Never-married,,Own-child,White,0,0,0,30,United-States
23,State-gov,241951,10,Never-married,Prof-specialty,Not-in-family,White,1,0,0,40,United-States
65,,315728,9,Widowed,,Unmarried,White,0,2329,0,75,United-States
25,Private,241825,10,Never-married,Exec-managerial,Own-child,White,1,0,0,46,United-States
32,Self-emp-not-inc,443546,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,United-States
40,Private,123557,10,Married-civ-spouse,Sales,Husband,White,1,0,0,40,United-States
37,Private,109133,12,Married-civ-spouse,Sales,Husband,White,1,0,1977,45,United-States
61,Private,159822,4,Married-civ-spouse,Craft-repair,Husband,White,1,7688,0,40,Poland
55,,193895,4,Divorced,,Unmarried,White,0,0,0,40,United-States
37,,50862,9,Married-civ-spouse,,Husband,White,1,0,0,55,United-States
33,Private,159322,9,Divorced,Other-service,Unmarried,White,1,0,0,40,United-States
25,Private,220098,9,Never-married,Other-service,Own-child,White,1,0,0,30,United-States
53,Local-gov,608184,9,Married-civ-spouse,Transport-moving,Husband,Black,1,0,0,40,United-States
26,Private,339952,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,60,United-States
30,Private,48520,12,Married-civ-spouse,Prof-specialty,Husband,White,1,0,2002,40,United-States
35,State-gov,483530,10,Divorced,Tech-support,Unmarried,White,0,0,0,40,United-States
60,Federal-gov,63526,13,Married-civ-spouse,Adm-clerical,Husband,Black,1,0,0,40,United-States
28,Private,192200,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,
22,Private,34443,9,Never-married,Farming-fishing,Not-in-family,White,1,0,0,25,United-States
23,Private,210797,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States
54,Self-emp-not-inc,121761,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,1,0,0,50,
29,Federal-gov,440647,10,Never-married,Adm-clerical,Other-relative,White,1,0,0,40,United-States
38,Private,191103,15,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,99,United-States
60,Private,39352,4,Never-married,Transport-moving,Not-in-family,White,1,0,0,48,United-States
23,Private,209770,9,Never-married,Adm-clerical,Own-child,White,0,0,0,40,United-States
51,Private,123011,13,Divorced,Exec-managerial,Not-in-family,White,1,0,2559,50,United-States
51,Private,199688,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,45,United-States
30,Self-emp-inc,205733,10,Never-married,Exec-managerial,Not-in-family,White,0,0,0,60,United-States
36,Private,128876,6,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States
19,Private,25429,8,Never-married,Other-service,Own-child,White,0,0,0,20,United-States
54,Federal-gov,27432,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,United-States
60,,174073,9,Married-civ-spouse,,Husband,White,1,0,0,40,United-States
41,Private,308296,9,Married-civ-spouse,Transport-moving,Wife,White,0,0,0,20,United-States
54,Private,145098,10,Married-civ-spouse,Sales,Husband,White,1,0,0,40,United-States
45,Private,257609,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,United-States
67,Self-emp-not-inc,431426,9,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,2,United-States
54,Self-emp-not-inc,205066,6,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,36,United-States
39,Private,225330,13,Widowed,Prof-specialty,Unmarried,White,0,0,0,50,Poland
49,Private,198759,12,Married-civ-spouse,Sales,Husband,White,1,15024,0,60,United-States
31,Private,101697,11,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,40,United-States
72,Private,56559,9,Married-civ-spouse,Sales,Husband,White,1,0,0,12,United-States
42,Private,217826,9,Never-married,Craft-repair,Own-child,Black,1,0,0,40,
21,Private,254904,9,Never-married,Craft-repair,Not-in-family,White,0,0,0,30,United-States
25,Private,104746,10,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,16,United-States
61,Private,231323,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States
65,State-gov,29276,4,Widowed,Other-service,Other-relative,White,0,0,0,24,United-States
29,Federal-gov,196912,13,Never-married,Prof-specialty,Not-in-family,Black,1,0,0,40,United-States
66,Local-gov,54826,11,Widowed,Prof-specialty,Not-in-family,White,0,0,0,20,United-States
