,income
10049,0
24909,0
2038,0
20434,0
9284,0
19290,0
26340,0
12439,0
30614,0
7878,1
3340,0
19046,0
29567,1
5913,0
29775,0
24914,0
8516,0
2031,1
21483,0
17204,0
7237,0
12759,0
15333,0
22679,0
31287,0
13988,0
1079,1
18618,0
15457,0
28793,0
17733,1
29684,0
18210,1
19654,0
5651,1
15306,0
26745,0
14511,1
3862,1
2936,0
23479,0
3917,0
1689,1
14352,0
305,0
4056,1
19833,0
19392,0
25981,0
9840,0
17622,1
9709,0
2313,0
29254,0
22655,1
25335,1
26977,1
30123,1
20714,0
9032,0
2062,0
6472,0
17407,0
23899,0
6479,0
20292,1
19960,0
5454,0
11282,0
24421,0
30336,0
9909,0
32354,0
4270,0
8533,0
30084,0
20479,0
23062,0
9097,0
29395,0
25965,0
16978,0
3365,1
19063,0
5517,0
11785,1
32475,0
15316,0
30252,0
2395,0
25438,1
5508,0
18562,0
924,0
8136,0
27195,0
12074,0
17744,1
11710,1
8673,0
3124,0
22069,0
19167,0
7622,0
6561,1
25693,0
9147,0
24855,0
12724,0
9849,0
28355,0
26123,1
31545,0
9630,0
5800,0
22380,0
5884,0
9785,1
11351,0
25837,0
25587,0
18573,1
28160,1
17864,0
6105,1
6750,0
13013,0
9084,1
25447,0
26801,1
15972,0
28386,0
5542,1
421,0
16087,0
18699,0
30137,0
16561,0
3956,0
5608,0
31348,0
30306,1
24861,0
11383,0
1725,0
1184,0
9977,0
16794,0
30822,0
904,0
19887,1
8348,1
17252,0
7799,0
23795,0
6091,0
2080,0
7930,0
13858,1
28189,0
7935,0
10849,1
12181,0
9319,0
24609,0
32497,0
28015,0
9930,1
7213,0
21070,0
6535,1
5211,1
2646,0
10076,0
16831,0
10625,1
27872,1
32525,0
1478,0
692,0
27452,0
6367,0
28663,0
18546,0
21580,0
7372,0
1301,0
7839,0
14882,1
3715,0
28056,0
24510,1
5038,0
4399,0
20015,0
13845,0
20909,0
11297,0
7356,0
16128,0
8752,0
25580,0
1436,0
507,0
21670,0
16023,0
22059,0
5404,0
5932,0
31070,1
8949,0
32200,0
18732,0
12246,1
17310,0
4386,0
12748,0
23744,0
10313,0
24079,0
17674,0
28331,0
8695,0
17033,0
1539,0
9123,1
1211,0
15290,1
27975,0
2560,1
13112,1
22505,1
13033,1
11572,0
12672,0
22011,0
390,1
17855,1
17583,0
10067,0
3590,0
24056,0
22759,0
11353,0
8437,1
6721,0
15546,1
16896,0
14698,0
946,0
15582,0
14332,0
30248,1
25570,0
28380,0
2547,0
18164,0
13011,0
272,0
20836,1
3618,0
18774,0
27293,0
7010,0
26036,0
9272,0
30508,0
4633,0
24903,0
17137,0
7709,1
19962,0
8984,0
26298,0
14317,0
10765,0
13950,0
24956,0
14347,0
22847,1
5601,1
9293,0
15995,0
10358,0
3637,0
20606,0
24971,0
27375,0
18303,0
29595,0
599,0
20285,1
21936,0
1652,0
26389,0
8108,0
1893,1
7835,1
31559,1
27262,0
22901,0
20755,0
262,0
375,0
18357,1
20350,0
1466,0
12619,0
13548,0
16232,0
5698,0
17634,0
29626,1
26521,0
29271,0
27150,1
941,0
27081,0
9666,0
19739,0
19050,0
15888,0
13358,0
10908,0
18193,1
22981,0
30623,0
21721,0
29077,1
6580,1
19192,0
20699,1
27984,0
27739,0
28600,0
23643,0
298,0
30598,0
29457,0
20216,1
17248,1
7979,1
11466,1
2035,0
20432,1
10453,1
21557,1
10167,0
18549,0
10294,0
17890,0
13402,0
19905,0
32432,0
14225,0
8846,0
24761,0
6830,0
7132,0
27968,0
7956,0
20478,0
16632,0
29305,0
13995,0
3144,1
18035,0
14552,0
7373,0
28830,1
5596,0
30316,0
14471,1
28239,0
26981,1
21626,0
2076,0
4103,0
7495,0
5970,1
29807,0
15476,0
24003,0
20359,0
27130,0
32219,0
17972,0
6756,0
2575,0
14394,1
16290,0
4042,1
17758,1
12857,0
4078,0
14251,0
7756,0
14171,0
25231,0
9465,1
15966,1
19171,0
4603,1
21326,0
14257,0
1985,0
20254,0
7776,0
9729,0
16715,0
16162,0
15566,0
10533,1
31574,0
22793,1
12176,0
28233,1
4054,0
18629,0
29998,0
5231,1
12374,0
20964,1
13671,0
7456,1
1268,0
864,0
29337,0
4943,1
2253,0
22408,0
23310,1
26356,1
23397,0
16761,0
27596,1
10351,0
7942,0
609,0
4651,0
29825,0
25271,1
30057,0
15892,1
5921,0
29749,0
14027,1
18757,0
24165,0
7150,0
13653,0
10638,0
30943,0
20182,0
27861,1
5583,0
25558,0
29269,0
5061,0
31332,0
9618,0
32247,1
8046,0
25070,0
17053,1
8388,0
14634,0
26854,0
9314,0
2776,0
20928,1
13672,0
26793,0
26086,0
32474,1
7191,0
13736,0
20524,0
5575,0
6137,1
20820,1
10556,0
5249,0
21162,0
3981,0
24224,0
11088,0
19062,1
20370,0
16669,1
13163,1
2172,0
30275,0
8720,0
7454,0
15559,0
5199,0
17800,0
13215,0
11675,0
29580,0
16001,0
31218,0
21066,0
20548,0
30526,0
21276,0
22203,0
3809,1
26518,0
10082,1
25112,0
12492,0
18272,0
21076,0
26881,0
5545,0
22554,0
15687,0
11868,0
21989,0
15525,0
10404,0
27689,0
23296,0
20956,0
24775,0
25620,1
26791,0
17660,0
18743,0
8747,0
1384,0
25753,0
9038,1
22252,1
13100,0
297,0
8637,0
30602,0
26131,0
3867,1
26382,1
26093,1
2077,0
15034,1
15681,0
14214,0
25750,0
32043,0
18621,0
15222,0
19235,0
2537,0
16584,0
16401,0
7364,0
6638,0
7500,0
13487,0
9011,0
30998,0
20435,1
6555,1
10773,0
16137,0
21901,0
23253,0
23160,0
21695,0
4654,1
320,0
7137,0
17762,0
32315,0
11988,0
2654,0
27374,0
12146,0
13726,0
19791,1
24931,1
886,0
5003,0
27377,0
29880,0
17317,0
244,0
14763,0
23868,0
8209,1
16533,0
5985,1
24550,0
2363,0
22736,0
16519,0
1161,0
18298,0
32230,1
22350,0
287,0
13655,1
25755,0
21703,0
10071,0
10683,0
12454,0
27425,0
8683,0
1170,0
30412,0
10377,0
31250,1
25498,0
6794,0
27912,0
29689,0
18250,1
277,0
26486,0
15952,0
23180,0
27608,0
3121,0
8581,1
17702,1
17423,0
8341,0
3406,0
22781,0
15481,1
13866,0
28930,0
24309,1
13133,0
931,0
691,0
26641,0
6366,0
18300,1
9023,1
10276,0
20959,0
31680,1
16434,0
20332,0
9143,0
7110,1
8977,1
4319,0
2965,1
3969,0
4927,0
26496,0
14621,0
13976,0
30261,0
23877,1
22707,0
20552,1
3092,0
21106,0
12752,0
24353,0
21951,0
26299,0
15796,0
12519,1
3982,0
26516,0
23339,0
1404,0
19588,0
23746,0
6126,0
1094,0
17360,1
22297,0
22942,0
15978,0
2843,1
19244,0
4815,0
16479,0
5958,0
25110,1
29136,0
20864,1
26291,0
13379,0
29222,0
18180,0
29662,0
18450,1
13184,0
23542,0
25729,0
12209,0
18293,0
14412,1
4686,0
18723,0
24489,0
4923,1
15839,1
6787,1
5879,0
9551,0
16465,0
2345,1
22846,1
8432,0
25021,0
4586,0
28572,0
14602,0
31960,0
29560,1
8380,0
29439,0
17944,0
22270,0
24831,0
25374,0
30433,0
6199,1
13102,0
14461,0
15185,0
6403,0
5697,0
2941,1
29378,0
31502,1
7383,1
29577,0
18011,0
13839,0
5580,1
10341,0
9996,0
7907,0
27360,0
26418,1
1048,0
6784,0
12666,0
30572,1
26661,0
1609,0
19489,0
2415,1
23814,0
2017,0
2971,1
12321,0
14043,0
13572,0
2931,0
15412,0
29771,1
19639,0
16514,0
17497,0
13005,1
1814,1
25431,0
14591,0
14453,0
31210,0
11536,0
25189,0
2123,0
23882,0
13709,0
22030,1
27574,0
25369,1
32028,1
31771,0
18589,0
20444,1
17607,1
7703,0
28521,0
17116,1
25859,1
9173,1
808,1
26172,1
21448,1
25694,1
29227,0
4907,0
3722,1
31007,0
13127,0
12738,0
3962,0
28697,0
2671,0
25966,1
9420,0
18155,1
4552,0
16997,0
6011,1
17838,0
19610,0
5739,0
8481,0
18444,0
3164,1
27288,0
6765,1
32498,0
1657,0
24468,0
31251,0
25043,0
19103,0
31217,0
7551,0
4266,1
30409,0
23114,0
16812,0
31925,0
5318,0
25248,0
9676,1
19238,0
20459,0
30617,1
21639,0
1001,1
4198,0
2418,0
25466,0
3575,1
23125,0
20240,1
17352,0
9775,0
3558,0
26164,0
12462,0
3854,0
4888,1
17148,0
13062,0
29776,0
5315,0
18676,0
16229,0
27609,0
4524,0
13704,0
4827,1
26900,0
30695,1
807,1
3907,0
14338,0
28553,1
7025,0
1956,0
10640,0
9346,0
15167,0
11407,0
26966,0
29441,0
2402,0
5186,0
17464,0
14703,0
22923,0
31172,0
30919,0
10286,1
12723,1
22664,0
8097,1
9893,0
28149,0
18330,0
29538,0
29146,0
17394,0
15092,0
24057,0
21063,1
27896,0
7568,0
11129,0
14724,0
31333,1
5370,1
6930,0
9606,0
22688,0
26572,0
8903,1
25990,0
11799,1
17376,0
11271,0
27633,1
22568,0
28530,1
7386,0
27189,0
24383,0
28566,0
26241,0
31550,0
9463,0
2462,1
27503,0
16658,0
24361,0
19973,0
12946,0
11712,1
16461,0
9457,0
29393,0
6511,0
19214,1
30902,0
589,0
27238,0
13141,0
16555,0
8850,0
4624,0
27707,0
20151,0
6847,0
14348,0
18419,0
10853,0
8871,0
29118,0
9427,0
5456,1
26481,0
1449,1
28616,1
15855,0
11457,0
27671,0
18825,1
27831,1
21040,1
24868,0
21954,0
17287,1
9806,0
29583,0
1587,0
6688,0
13563,0
18110,0
22499,0
20199,1
8808,0
28570,1
3961,0
8925,0
23435,0
6080,0
17281,0
10959,0
30964,1
4006,1
4940,1
29026,0
18402,0
5900,0
14370,0
28289,0
14016,1
29142,0
28326,0
16974,1
11463,0
20325,0
13162,0
1260,0
20931,0
14396,1
310,0
1716,0
22407,1
2052,0
20680,0
4668,0
4298,0
23045,1
3783,0
1008,1
7349,0
20833,0
10380,0
31554,0
28388,0
24782,0
9881,0
13164,0
2773,0
13030,0
20452,1
12952,1
25120,1
16480,0
1987,0
27723,0
23930,0
7281,0
2672,0
16266,0
27747,0
9178,0
31745,1
17365,0
30256,0
19318,0
249,0
8187,0
5886,0
18734,0
28699,0
28384,0
6591,0
13785,0
25956,0
627,0
26703,0
13277,0
23944,0
28679,0
4765,1
31928,0
29959,0
16518,1
29148,0
27165,1
20575,0
23698,0
13787,1
12431,0
6997,0
27539,0
18791,0
6307,0
30225,0
26697,0
27595,1
12396,0
17577,1
29333,0
15478,0
10706,0
32106,0
21709,0
9223,0
4247,0
31843,0
11276,0
9109,0
9500,1
17487,0
11244,0
23052,1
1273,0
5700,0
7680,0
25127,0
10991,0
23196,1
9593,0
23014,0
3358,1
24154,1
16573,0
26154,0
29000,0
27460,0
28338,0
15241,0
6515,0
16085,0
4567,0
13260,1
23002,1
10851,0
19256,0
28214,1
1961,1
4993,0
4892,0
14335,0
24438,0
22265,0
31732,0
6228,0
28734,0
29094,0
1251,0
3176,1
3359,1
24136,1
307,0
28687,1
30259,1
30939,0
27756,0
23810,0
23937,0
12584,1
30801,1
28357,0
12229,0
1051,1
14524,0
11413,0
9224,0
24863,0
10237,1
4763,1
9064,0
1874,0
26464,0
25677,0
23681,1
25407,0
28461,0
13687,0
20715,0
31373,0
25847,1
5833,0
29372,0
25089,0
191,0
31141,0
28764,1
12905,0
13238,1
12633,0
4485,0
9786,0
25014,0
3924,0
9943,0
31724,0
26679,0
26013,0
28022,1
15204,1
24249,0
25473,0
16067,0
19506,1
3303,0
25936,0
15555,1
18081,0
24662,1
21442,0
13309,0
26748,1
19701,1
17895,0
1806,0
3871,0
26569,0
3791,0
30563,0
14159,0
2786,0
9262,0
27191,0
1717,1
2696,0
1848,0
20905,0
23468,0
10626,1
26372,0
12856,0
6624,0
3435,1
28890,1
16532,0
6773,0
28328,0
6994,1
26375,0
30750,0
29570,0
27812,0
11604,1
1117,0
1756,0
16887,0
6753,0
870,1
19750,0
9106,0
24077,0
721,0
11000,0
17277,1
19736,0
27925,1
29719,1
8349,0
15594,0
24501,0
30418,0
10941,0
30904,0
27027,0
314,0
30853,0
26893,0
28182,0
20597,0
5852,0
6131,0
5449,0
3129,1
16285,1
15638,0
18387,1
910,0
3968,0
26997,0
28995,1
10168,0
336,0
28996,1
29840,1
27133,0
2985,0
10881,0
15922,0
21013,1
22930,0
11673,0
20871,0
19951,0
13912,0
11004,0
4820,0
19809,1
16697,1
32444,0
12104,0
21769,0
16738,0
22315,0
30583,0
7245,0
32272,1
14084,0
20875,0
11878,1
25820,0
14525,0
8265,0
18686,0
6857,0
8599,0
27578,0
29435,1
6903,0
18057,0
23978,0
21966,0
9952,0
16442,0
26567,1
22662,0
1445,0
26392,0
14826,0
26868,0
1695,1
11087,0
16158,0
13388,0
17965,1
22538,0
20798,0
1630,0
269,1
1881,1
14528,0
13905,1
5075,1
5511,0
30650,0
26827,0
25439,1
27477,0
2535,0
11072,0
30368,0
14685,0
186,0
11975,1
5560,1
31894,1
23584,0
31357,1
29084,0
6589,0
17625,0
27252,0
32479,0
3915,1
446,0
30669,1
14036,1
17235,0
21596,0
7126,0
20528,0
2440,0
3103,0
11091,1
7694,1
21167,0
26118,1
23373,0
6096,0
9489,0
18544,0
21914,0
29197,0
13228,1
21461,0
16919,1
687,0
5210,0
17167,0
8419,0
31432,0
22723,1
10348,0
4921,0
30429,1
25581,1
31754,0
27380,0
19529,0
19609,0
5464,0
13762,1
28831,0
19576,1
29714,0
23921,0
31548,0
19592,0
28371,1
1289,0
12777,0
30277,1
10695,0
23756,1
10338,0
31833,0
28128,0
31040,0
23941,0
11909,1
31917,0
15836,0
15741,1
12162,1
18270,1
18823,0
12457,0
6081,0
5459,0
27476,0
11352,1
12061,0
18539,0
4131,1
16357,0
17427,0
25227,0
23986,1
15414,0
29948,0
4134,0
17039,0
9278,0
23110,1
861,0
13409,0
25494,0
16581,0
24700,0
22424,1
1942,0
10298,0
4331,0
30700,1
25174,1
14124,0
24371,0
3970,0
28207,0
28081,1
29108,0
12855,0
13198,0
2775,1
4145,1
30258,1
29659,0
19010,0
2411,0
17485,1
22463,0
15463,0
1546,0
20982,0
22432,1
26829,0
6955,0
3135,0
20249,0
13237,0
15633,1
31312,0
14720,0
22818,0
3805,0
30455,0
26500,0
23830,0
15166,0
6776,0
19687,0
14067,0
16854,0
17648,1
10023,0
18651,1
22026,1
3327,0
22630,1
7384,0
29685,0
29623,0
1262,0
25545,0
23611,0
17366,1
27583,0
22262,0
13122,0
25532,1
13460,1
6584,0
18780,0
21128,1
5022,0
23528,1
12587,0
29810,0
15000,0
11416,1
20275,0
22453,0
31093,1
9805,0
32543,0
20268,1
19182,1
25535,0
32389,1
18248,1
19413,0
4108,0
5215,0
24680,0
3255,0
7325,0
2690,0
14506,0
23788,0
4627,0
28150,0
1319,1
28332,0
16596,1
5164,1
7228,0
32504,1
12196,0
17526,0
4529,0
11671,0
19898,1
21142,0
12384,0
23485,0
9944,0
26542,0
18069,0
6338,0
27863,1
6984,0
10069,0
917,1
18898,1
13293,0
19297,0
570,0
17839,0
3414,0
29277,0
30892,0
25689,0
14811,0
7033,1
6839,0
13883,0
19619,0
19354,1
20776,0
14031,0
25628,0
14237,1
24244,0
19932,0
2217,1
30888,1
27140,1
2827,0
22176,0
28089,0
4997,1
17729,1
3262,1
24275,0
27691,0
6840,0
30293,0
5743,0
650,0
22437,0
11097,0
18650,0
15413,0
5397,1
24231,0
7084,1
28745,1
3521,0
10925,0
28272,1
4478,1
5662,0
9791,0
67,1
10779,0
21197,0
13524,0
25105,0
26577,0
24008,1
17649,0
3839,0
30205,1
15721,0
17382,0
19897,0
8307,0
919,0
10704,0
165,0
28994,0
26441,0
6646,0
14339,0
16291,0
14287,0
25540,1
4594,0
19357,0
10701,0
13304,1
2850,0
19221,0
22795,0
12642,0
32411,0
29387,0
4460,0
28163,0
14913,0
6625,1
9309,0
29988,0
8492,0
9870,0
2735,0
5671,0
12035,0
21382,0
30948,1
2378,0
15629,1
22431,0
4172,1
12395,0
12746,1
24491,0
16109,1
26593,1
14015,1
365,0
2103,1
20152,1
689,0
18228,0
29221,0
19268,0
9735,0
5712,1
16040,1
25198,0
20893,1
15234,0
1093,0
18974,0
6720,0
32299,0
25359,1
15905,0
16550,0
203,0
22882,1
20333,0
30686,0
32326,1
30858,1
4934,0
10009,1
24046,0
32494,0
1230,1
25565,0
15802,0
19439,0
7959,1
19308,0
31083,0
29053,1
27714,0
4251,0
22510,0
15025,0
13445,0
22603,0
12230,0
19118,0
20683,1
4334,0
10747,0
31773,1
16773,0
13685,0
7487,0
12949,0
4887,0
857,1
16760,0
6541,0
18954,0
20194,0
21850,0
26840,1
12686,0
10542,0
8843,0
6861,0
10976,0
26905,1
10628,0
954,0
7406,0
5946,0
17005,0
18968,0
53,1
6412,0
19733,1
3516,0
26297,1
19284,0
23480,0
20038,0
31286,0
22272,1
11752,1
489,1
25394,1
13150,0
15941,0
18203,1
29368,0
17381,0
32001,1
27724,1
11709,0
2972,0
30071,0
24810,1
2942,0
25880,0
3163,1
21071,0
2618,1
20005,1
8237,1
24270,1
21725,0
11621,0
20185,0
11767,0
11580,0
26095,0
2854,0
26446,0
3439,0
1892,0
32298,0
31488,0
21650,0
32472,0
15774,1
21562,0
13010,1
11771,0
22859,0
17896,0
23690,0
670,0
31652,1
15246,0
14901,0
9474,0
28401,0
897,0
3306,0
8028,0
22638,0
10861,0
2890,0
22401,0
24138,0
28466,0
14399,0
27295,0
27746,0
8399,0
14010,1
16392,0
14167,0
12000,0
26362,0
634,0
12512,0
22477,0
16921,0
30289,0
24580,0
30346,0
6478,1
15175,0
4177,1
30024,0
32089,0
11067,0
25322,0
19799,0
10534,1
5993,0
22727,0
27118,1
18958,0
2581,0
29785,0
12003,0
8387,0
19000,0
27259,0
10677,0
23200,0
9450,0
2104,0
31441,0
28040,0
3764,0
4234,0
4995,0
29345,0
5058,1
17049,1
4434,0
11680,1
717,0
3816,0
6775,0
11189,1
29982,0
10741,0
14676,1
9816,0
31650,0
23659,0
20297,1
27542,0
30781,0
9291,0
6813,0
3893,0
9362,0
15135,0
10658,1
3700,1
7376,1
18179,0
30056,0
6316,0
12820,0
3645,0
18167,1
192,0
25411,1
13419,1
816,0
31329,0
15816,0
25940,1
21783,0
6162,0
15647,1
21345,0
19080,1
4390,1
11167,0
4928,1
5554,0
10802,0
28803,1
238,1
12211,0
31394,0
11172,0
26964,1
23300,0
4236,0
5620,1
25536,0
27721,0
8642,0
5098,1
22717,0
14670,0
2242,1
27110,1
3552,1
19398,0
19753,1
30893,0
8330,0
5630,0
10605,0
24150,0
22179,0
4507,0
29981,1
12178,0
14458,0
16536,0
15099,0
27994,1
2294,0
23577,0
11807,1
32297,1
26329,0
29966,0
31818,0
14323,0
27635,1
21122,0
29709,0
8692,0
7083,1
4733,0
8914,1
20777,0
13049,0
26982,1
31228,0
11284,1
14960,1
31231,1
28655,0
20938,0
16986,0
31102,0
11513,1
5522,0
21559,0
31188,1
18038,0
11825,0
23214,0
2700,0
1700,0
13601,0
19166,1
6970,0
30298,0
16328,0
24542,0
6221,0
27601,0
86,1
29520,0
29950,0
23605,0
18987,1
27166,1
15352,1
17420,0
136,0
6974,0
25827,0
23423,1
11090,1
19247,1
15727,1
1200,1
6123,0
26163,0
15754,1
12131,0
25157,0
28614,0
14130,0
13627,0
6298,0
3927,1
14392,0
26506,0
30659,0
24867,0
3606,0
21234,1
2330,1
11711,0
2187,0
195,0
12360,0
21453,1
17193,0
15960,0
14643,0
2668,0
16631,1
18459,1
15201,0
2761,0
2032,0
17034,0
25515,0
5105,0
13657,0
1637,0
23951,0
8314,0
11176,1
30224,0
3074,0
25413,0
7298,0
3278,1
8005,0
26728,0
21364,0
27487,0
8328,0
23314,0
13521,1
7354,0
13455,1
10754,1
7831,1
16452,0
30519,1
7699,1
14432,0
31452,1
5670,0
29726,0
10662,0
17070,0
18432,0
8935,0
5309,1
28093,0
20034,0
25035,1
29425,0
19651,0
12859,0
18264,0
21137,0
26309,0
19305,0
11038,0
20420,0
5490,1
16684,1
8026,1
24185,0
10751,0
31368,1
23263,0
16879,0
25084,1
690,0
12017,0
16992,0
10106,0
1014,0
869,0
1993,0
10629,0
11953,0
14844,0
14929,1
10561,0
7612,0
5285,1
4370,0
26165,0
1361,1
26265,0
17917,0
25919,0
1629,0
12629,0
1551,0
20819,1
32061,0
17728,1
20294,0
21435,1
8254,0
10445,1
14636,0
27866,0
5040,0
18739,1
31425,1
21881,0
30726,0
5696,1
5121,1
21561,0
1134,0
24741,1
10999,1
24959,1
10281,0
10454,0
4017,0
10412,0
25655,0
2424,0
4138,0
12052,0
859,1
2962,1
24488,0
24663,0
2426,1
30180,0
30043,1
17755,1
7676,1
18170,0
19883,0
31192,0
18492,0
18209,0
16759,1
4938,0
10899,0
5287,1
8369,0
24366,1
23470,0
12909,1
2093,1
29956,1
11339,0
11687,1
7819,0
1920,0
82,0
23730,0
23703,0
17207,1
13323,0
28700,1
4396,0
8477,0
22523,0
20513,1
18854,0
30728,0
1813,0
1271,0
15232,1
25150,1
2994,0
30935,0
15680,0
15444,0
22808,0
29927,0
28701,0
2642,0
9283,0
27155,0
18697,0
30871,0
21573,1
4195,0
13036,0
23918,0
12772,0
12364,0
3849,0
32312,0
29867,1
16200,0
15259,1
19242,0
16199,0
3554,0
18587,0
13242,0
2600,0
31846,0
22562,0
1518,0
27351,0
4117,0
22708,1
10828,0
5757,1
5635,0
8401,1
29549,1
31455,0
13069,0
7164,0
22204,1
20195,0
14261,0
11741,1
15447,1
1988,0
25933,1
7739,0
16907,0
10564,0
22559,0
201,0
31088,0
22089,0
22760,0
26007,0
20849,0
19154,1
15172,1
22880,0
22308,0
23595,0
22946,0
4855,0
24043,0
30711,0
32058,0
22757,0
9744,0
12506,1
15956,1
18831,0
3765,0
28232,0
13457,1
6434,0
25042,0
7848,1
27509,0
12257,0
26065,1
30910,1
22739,0
21214,1
16408,0
19953,0
20344,0
16439,0
32395,0
887,0
6263,0
23635,0
6991,1
6045,1
10811,1
25107,0
19561,0
19342,0
1424,0
16529,0
26517,0
26971,0
15930,0
19590,0
21526,0
112,1
8162,0
30389,0
16205,1
4559,1
20988,0
28646,0
11445,0
21083,0
11257,0
24350,0
29095,0
8568,0
16317,0
19670,0
10761,0
20461,0
20801,0
17273,0
19486,1
26129,1
27068,0
16841,0
23661,1
3731,0
23655,0
30875,0
4987,0
20056,0
2763,0
25249,1
13799,0
29768,0
1855,0
15605,0
12816,0
999,1
389,0
11602,0
6428,0
17867,1
18632,1
10581,0
31183,0
8114,0
17383,0
23431,0
4998,0
20315,0
19365,0
23270,0
14216,0
31246,0
4796,0
4769,0
17684,0
31549,0
11068,0
4173,0
18928,0
31170,0
1907,0
24633,0
4947,1
8562,0
6035,1
7621,1
1151,0
17958,0
19564,0
32308,1
9692,0
7108,0
30675,0
20553,0
4287,0
2230,1
28063,1
174,1
18294,0
25690,0
8754,0
24141,0
3408,1
1538,0
2292,0
9526,0
1363,0
4357,0
21655,0
18511,1
18917,1
680,0
13054,0
28985,0
3664,1
18052,0
508,0
166,0
13694,0
29675,0
25597,0
31655,1
23764,0
1914,0
7265,1
31983,0
32157,0
23760,1
10731,0
1104,1
12071,0
2610,0
9947,0
5312,0
28322,1
11111,1
11159,0
22150,0
152,0
13427,1
29048,0
22075,0
2832,1
27145,0
32385,0
27385,0
3551,0
20115,0
28379,1
30153,0
12545,0
4538,0
14372,0
29584,0
10017,0
12282,0
29150,0
24862,0
15094,0
18382,0
30976,0
24900,1
5143,0
27144,0
11818,0
20204,0
30438,1
3450,0
20984,1
23751,0
16595,0
25726,0
23079,0
13161,0
2749,0
24896,0
18240,1
31065,1
26581,1
19633,0
12711,1
20475,0
19502,1
13136,0
12255,1
10182,0
22331,1
30922,1
5812,0
24974,0
5636,0
20700,0
11583,0
19549,1
13931,0
22933,1
31187,0
1380,0
30460,0
14906,0
25290,1
3832,0
30449,0
4776,1
24396,0
4276,0
32155,0
4959,0
31918,1
28637,0
16668,1
23170,0
7417,0
3252,1
27882,0
27073,1
31607,0
16679,0
19468,0
29398,1
28934,0
30311,0
14305,0
15529,0
14275,0
12331,0
11549,0
15645,0
25982,1
15047,0
14213,0
2468,0
29083,0
16660,0
20963,0
11761,1
13874,1
17004,0
9586,0
6698,0
20709,0
3180,1
28694,0
15095,1
17813,1
8277,0
9067,0
11033,1
28971,0
4557,0
7814,0
12843,0
6299,1
32320,0
27898,0
14539,1
32069,0
1132,0
10645,0
10524,1
27228,0
22641,0
28393,1
31225,0
2871,1
23822,0
13000,0
19173,0
26553,0
1772,1
10596,0
21916,0
25807,0
1913,0
14217,1
28221,0
9259,0
20179,0
12606,1
28114,0
14193,0
24744,1
15423,0
18552,0
19401,0
1105,0
27999,0
17083,0
28852,0
4957,0
8309,0
32184,0
20762,0
19158,0
20322,0
28481,0
3696,0
7780,0
30370,0
628,1
2451,0
28937,1
20217,0
30917,0
27245,1
32493,0
20136,1
2176,0
23088,0
25257,0
19711,0
27771,1
26053,0
23831,0
2787,0
12301,1
1196,0
18067,0
20340,1
7620,0
4444,0
11131,0
15520,0
31276,0
5724,0
28779,0
10698,0
30027,1
18762,0
4968,0
18609,0
24547,1
10413,0
19719,0
4009,0
15521,0
3583,1
32203,1
18027,0
20012,0
22616,0
18861,0
12428,0
8279,1
22635,0
22371,0
27394,0
3667,0
12478,0
21553,0
23993,0
23375,0
12786,0
10214,0
3423,0
10720,0
8201,0
18802,0
19605,0
30178,0
5368,1
17320,0
22992,0
2895,0
24835,1
14127,0
1296,0
3642,0
28068,0
27979,1
31633,1
25875,0
26594,0
25476,1
25460,1
32062,0
31766,0
8550,1
21653,0
5453,0
23559,0
10688,0
15455,1
7868,1
19136,0
32446,0
26483,0
12871,0
14612,0
9800,0
11759,0
13984,0
21352,0
9741,1
14390,1
26973,1
6476,0
24287,0
8813,0
492,0
11695,0
29154,1
1116,0
5639,1
5086,0
1757,0
11489,0
28054,1
32409,0
6355,0
22988,0
31073,0
32391,0
23956,0
27093,0
32530,1
21636,0
3644,0
19176,0
14355,0
12005,1
32196,0
27062,0
11188,0
1696,0
22081,0
2295,0
14799,0
14701,1
5941,1
24162,0
26645,0
30932,1
9971,0
11036,0
3313,0
21174,0
14829,0
24749,1
28135,0
9787,0
9918,0
24004,0
215,1
23106,1
1072,1
8684,0
31174,0
19876,0
7008,0
21497,1
13384,1
22998,0
20157,0
8654,0
22809,0
28373,0
13710,1
15390,1
25,1
31622,0
10604,0
7661,0
13406,1
5692,0
9747,0
31292,0
30285,0
23082,0
12725,1
9174,0
10850,0
26440,1
11912,0
630,0
24983,1
21618,0
30382,0
8709,0
28556,0
28576,0
6616,0
5245,0
1102,0
19669,0
21740,0
31058,0
2204,0
32212,0
24785,0
12907,0
25234,0
11480,0
11311,0
13772,0
15070,1
12516,0
27778,0
32548,0
18599,0
20945,0
20795,1
23794,0
20111,0
17363,0
20972,0
22915,0
14895,0
719,1
13844,0
6157,0
20102,0
19196,0
18959,0
4025,0
22597,0
8226,1
17915,0
20456,1
15499,0
26289,1
19185,0
16099,0
18614,0
5820,0
11960,0
3866,1
27726,0
2745,0
11871,0
10346,0
28427,0
11954,0
29438,0
19620,0
4214,0
20316,0
12100,0
26870,0
15199,1
19652,0
1401,0
25330,0
12832,1
24102,0
21373,0
3253,0
30307,0
19054,0
2158,1
8580,0
24487,0
17065,0
28433,1
7013,0
27939,1
10200,0
3841,0
18206,1
19566,0
20141,0
11853,1
2100,1
30630,1
23107,0
1673,0
10296,1
4213,0
26689,0
7482,0
17939,0
14567,0
30930,0
11518,0
8549,0
21579,0
17852,0
14828,0
16929,0
19613,0
25530,0
16369,0
22868,1
23569,1
